# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	47733
#@/user_id	macOS
cai dan 	菜單	c=3 d=0.956691 t=47733
cai dan lan 	菜單欄	c=1 d=1.72996e-07 t=47733
cai gou 	採購	c=3 d=7.96054e-10 t=47733
cai hong 	彩虹	c=1 d=2.69628e-22 t=47733
cai ji 	採集	c=95 d=0.562894 t=47733
cai ji ping tai 	採集平臺	c=1 d=6.9083e-32 t=47733
cai jing 	財經	c=1 d=4.3964e-68 t=47733
cai liao 	材料	c=1 d=3.40047e-46 t=47733
cai neng 	才能	c=9 d=0.0403566 t=47733
cai niao 	菜鳥	c=2 d=1.46378e-12 t=47733
cai piao 	彩票	c=1 d=1.00273e-32 t=47733
cai se 	彩色	c=20 d=0.00635363 t=47733
cai yang 	採樣	c=2 d=4.09149e-37 t=47733
cai zhang 	財長	c=1 d=2.0202e-67 t=47733
cai zhi 	材質	c=1 d=0.0193512 t=47733
can 	參	c=3 d=0.0266555 t=47733
can jia 	參加	c=0 d=1.49798e-20 t=47733
can jin zhi 	餐巾紙	c=1 d=7.66007e-12 t=47733
can kao 	參考	c=7 d=0.00399148 t=47733
can kao zhi 	參考值	c=2 d=1.06564e-42 t=47733
can shu 	參數	c=77 d=0.352008 t=47733
cang 	倉	c=1 d=3.63317e-60 t=47733
cang cu 	倉促	c=1 d=5.7872e-37 t=47733
cang ku 	倉庫	c=4 d=1.84892e-48 t=47733
cang ying 	蒼蠅	c=1 d=6.20767e-68 t=47733
cang zhou 	滄州	c=7 d=9.18583e-63 t=47733
cao 	操	c=2 d=3.08562e-10 t=47733
cao 	草	c=5 d=1.48306e-07 t=47733
cao ni 	草擬	c=12 d=0.0245772 t=47733
cao ni ma 	草泥馬	c=9 d=4.07764e-14 t=47733
cao ta 	操她	c=1 d=7.05986e-52 t=47733
cao ta ma de 	草他媽的	c=2 d=1.40662e-14 t=47733
cao zuo 	操作	c=28 d=0.015943 t=47733
cao zuo ren 	操作人	c=1 d=2.76077e-06 t=47733
cao zuo xi tong 	操作系統	c=1 d=6.40476e-24 t=47733
cd 	cd	c=54 d=0.136154 t=47733
ce 	側	c=1 d=1.47799e-08 t=47733
ce 	測	c=26 d=0.0584798 t=47733
ce de 	測得	c=2 d=2.55555e-09 t=47733
ce guo 	測郭	c=1 d=4.00926e-13 t=47733
ce hao 	測好	c=5 d=8.94282e-10 t=47733
ce hao le 	測好了	c=1 d=9.50228e-18 t=47733
ce liang 	測量	c=1 d=6.2121e-47 t=47733
ce lue 	策略	c=2 d=6.49603e-14 t=47733
ce lve 	策略	c=1 d=7.49028e-13 t=47733
ce men 	側門	c=1 d=0.0788664 t=47733
ce shi 	測試	c=181 d=0.552152 t=47733
ce shi hu ji 	測試戶籍	c=1 d=1.822e-58 t=47733
ce shi huan jing 	測試環境	c=2 d=1.22319e-43 t=47733
ce shi ma 	測試碼	c=1 d=3.98778e-38 t=47733
ce su 	測速	c=7 d=0.412714 t=47733
ce yi xia 	測一下	c=3 d=1.59064e-40 t=47733
ce zhe 	測者	c=1 d=8.90428e-18 t=47733
ceng 	層	c=12 d=9.76605e-12 t=47733
ceng 	蹭	c=1 d=5.01886e-67 t=47733
cha 	差	c=1 d=3.62144e-22 t=47733
cha 	插	c=7 d=7.58256e-10 t=47733
cha 	查	c=76 d=0.585968 t=47733
cha ba 	插拔	c=1 d=1.82268e-33 t=47733
cha ban ben 	查版本	c=1 d=0.543351 t=47733
cha bie 	差別	c=1 d=2.44601e-23 t=47733
cha bu dao 	查不到	c=2 d=2.29605e-14 t=47733
cha bu duo 	差不多	c=11 d=4.02032e-16 t=47733
cha chu 	查處	c=1 d=1.34103e-11 t=47733
cha chu lai 	查出來	c=1 d=1.23448e-37 t=47733
cha dao 	查到	c=6 d=2.01654e-05 t=47733
cha de 	差的	c=1 d=8.71849e-64 t=47733
cha dian 	差點	c=2 d=1.27914e-14 t=47733
cha dian 	插電	c=1 d=6.78304e-52 t=47733
cha ji 	差集	c=2 d=1.82059e-21 t=47733
cha jia 	差價	c=1 d=7.56121e-65 t=47733
cha jian 	插件	c=39 d=0.634448 t=47733
cha kan 	查看	c=50 d=0.0691055 t=47733
cha ping 	差評	c=2 d=1.50266e-15 t=47733
cha ru 	插入	c=11 d=1.3015e-08 t=47733
cha shang 	插上	c=1 d=8.85685e-14 t=47733
cha shou 	查收	c=1 d=1.44867e-37 t=47733
cha tou 	插頭	c=1 d=4.80077e-15 t=47733
cha xun 	查詢	c=71 d=0.172969 t=47733
cha xun le 	查詢了	c=1 d=6.65595e-06 t=47733
cha yi 	差異	c=1 d=2.39757e-23 t=47733
cha yi ci 	查一次	c=1 d=8.91641e-34 t=47733
cha yi ha 	查一哈	c=1 d=2.97975e-51 t=47733
cha yi xia 	查一下	c=2 d=7.0452e-38 t=47733
cha zhao 	查照	c=7 d=4.29704e-05 t=47733
cha zhe 	插着	c=1 d=1.44813e-62 t=47733
chai 	拆	c=2 d=9.37854e-13 t=47733
chai cheng 	拆成	c=1 d=2.98391e-38 t=47733
chai fen 	拆分	c=8 d=1.32859e-19 t=47733
chai xia lia 	拆下倆	c=1 d=8.94434e-12 t=47733
chan 	產	c=4 d=0.66034 t=47733
chan 	禪	c=1 d=3.20135e-42 t=47733
chan kan 	產看	c=1 d=1.05597e-23 t=47733
chan pin 	產品	c=2 d=0.0328764 t=47733
chan sheng 	產生	c=2 d=6.75999e-12 t=47733
chang 	常	c=9 d=0.0128629 t=47733
chang 	昌	c=1 d=5.32014e-47 t=47733
chang 	長	c=5 d=3.39353e-23 t=47733
chang an 	長安	c=9 d=3.84472e-20 t=47733
chang cheng 	長城	c=1 d=1.33085e-39 t=47733
chang dao 	倡導	c=1 d=3.66157e-34 t=47733
chang dao 	腸道	c=1 d=3.67993e-34 t=47733
chang du 	長度	c=6 d=1.03685e-14 t=47733
chang e 	嫦娥	c=1 d=8.35358e-61 t=47733
chang gui 	常規	c=24 d=0.0162445 t=47733
chang jian 	常見	c=1 d=1.22602e-15 t=47733
chang jing 	場景	c=1 d=4.57456e-06 t=47733
chang qi 	長期	c=3 d=5.09921e-11 t=47733
chang shou 	長壽	c=1 d=6.16641e-19 t=47733
chang tai 	常態	c=1 d=5.47843e-39 t=47733
chang yong 	常用	c=3 d=7.69167e-31 t=47733
chang zhi 	長治	c=6 d=0.00120654 t=47733
chang zhou 	常州	c=5 d=0.946485 t=47733
chang zi 	場子	c=1 d=4.98618e-49 t=47733
chao 	吵	c=1 d=1.45445e-25 t=47733
chao 	朝	c=1 d=5.98703e-54 t=47733
chao 	炒	c=1 d=4.8255e-46 t=47733
chao 	超	c=54 d=8.83098e-09 t=47733
chao guo 	超過	c=4 d=0.120032 t=47733
chao ji 	超級	c=3 d=2.9289e-25 t=47733
chao jia 	吵架	c=1 d=1.43998e-25 t=47733
chao sheng 	超聲	c=24 d=0.00629504 t=47733
chao shi 	潮溼	c=1 d=1.21565e-62 t=47733
chao shi 	超市	c=2 d=1.77985e-18 t=47733
chao shi 	超時	c=18 d=0.0118559 t=47733
chao song 	抄送	c=1 d=6.98129e-38 t=47733
che 	撤	c=3 d=6.41072e-32 t=47733
che 	車	c=16 d=0.391486 t=47733
che chuang kou 	車窗口	c=1 d=3.19744e-57 t=47733
che diao 	撤掉	c=1 d=3.08441e-16 t=47733
che le 	撤了	c=1 d=9.90387e-05 t=47733
che xiao 	撤銷	c=4 d=0.0182245 t=47733
chen 	琛	c=1 d=4.1228e-18 t=47733
chen 	辰	c=7 d=1.14829e-66 t=47733
chen 	陳	c=42 d=9.01369e-07 t=47733
chen lao 	塵勞	c=1 d=1.88594e-52 t=47733
cheng 	城	c=26 d=0.221632 t=47733
cheng 	成	c=46 d=0.47012 t=47733
cheng 	晟	c=2 d=2.42859e-34 t=47733
cheng 	程	c=1 d=3.03271e-23 t=47733
cheng dan 	承擔	c=1 d=9.54148e-37 t=47733
cheng du 	成都	c=2 d=5.66778e-27 t=47733
cheng du 	程度	c=1 d=4.9342e-14 t=47733
cheng gong 	成功	c=14 d=0.122161 t=47733
cheng gong le 	成功了	c=1 d=0.826959 t=47733
cheng guan 	城管	c=1 d=1.62921e-07 t=47733
cheng nan 	城南	c=2 d=0.464678 t=47733
cheng shi 	城市	c=1 d=1.66462e-54 t=47733
cheng wei 	稱謂	c=2 d=2.82278e-32 t=47733
cheng xu 	程序	c=12 d=0.618129 t=47733
cheng xu yuan 	程序員	c=9 d=0.0279725 t=47733
cheng yuan 	成員	c=2 d=3.06006e-11 t=47733
cheng zhang 	成長	c=1 d=1.89745e-06 t=47733
chi 	吃	c=47 d=0.15804 t=47733
chi 	尺	c=1 d=7.91058e-67 t=47733
chi 	池	c=11 d=4.51955e-23 t=47733
chi dao 	吃到	c=2 d=1.28556e-14 t=47733
chi dao 	遲到	c=2 d=1.292e-14 t=47733
chi fa 	吃法	c=1 d=6.55643e-64 t=47733
chi fan 	吃飯	c=10 d=0.51959 t=47733
chi fan ma 	吃飯嗎	c=1 d=0.904837 t=47733
chi le 	吃了	c=2 d=0.323033 t=47733
chi shen me 	吃什麼	c=1 d=1.07047e-07 t=47733
chi shi 	吃屎	c=1 d=4.25414e-34 t=47733
chi wan 	吃完	c=2 d=2.48636e-39 t=47733
chi xu 	持續	c=1 d=2.58167e-11 t=47733
chong 	充	c=5 d=0.980199 t=47733
chong 	衝	c=1 d=1.0747e-24 t=47733
chong 	重	c=31 d=0.683861 t=47733
chong chuan 	重传	c=2 d=9.95351e-05 t=47733
chong dian 	充電	c=20 d=0.0425557 t=47733
chong dian bao 	充電包	c=1 d=1.94046e-05 t=47733
chong dian tou 	充電頭	c=1 d=7.30908e-19 t=47733
chong fa 	重發	c=5 d=8.50523e-08 t=47733
chong fa yi ha 	重發一哈	c=1 d=5.25825e-27 t=47733
chong fu 	重複	c=29 d=0.000429179 t=47733
chong gou 	重構	c=1 d=4.37625e-14 t=47733
chong huai 	充壞	c=1 d=1.19796e-66 t=47733
chong jian 	重建	c=2 d=1.72437e-20 t=47733
chong ming ming 	重命名	c=10 d=1.0269 t=47733
chong qi 	重啓	c=18 d=0.000581442 t=47733
chong tu 	衝突	c=5 d=0.084163 t=47733
chong xin 	重新	c=17 d=0.252905 t=47733
chong yi xia 	重一下	c=2 d=1.95996e-05 t=47733
chong zai 	重載	c=1 d=2.24234e-59 t=47733
chong zhi 	重置	c=1 d=4.50693e-66 t=47733
chong zi 	蟲子	c=2 d=9.17233e-14 t=47733
chong zuo 	重做	c=1 d=1.66926e-28 t=47733
chou 	愁	c=1 d=7.20271e-23 t=47733
chou 	抽	c=2 d=5.41268e-44 t=47733
chou 	臭	c=1 d=6.78903e-33 t=47733
chou jian 	抽檢	c=8 d=7.42357e-29 t=47733
chou jian 	籌建	c=1 d=1.01315e-36 t=47733
chou qu 	抽取	c=1 d=2.47656e-22 t=47733
chou xiang 	抽象	c=4 d=0.000720907 t=47733
chou xiang 	醜相	c=1 d=2.05723e-16 t=47733
chou xue 	抽血	c=5 d=5.4983e-44 t=47733
chu 	出	c=17 d=0.775288 t=47733
chu 	初	c=1 d=2.0244e-62 t=47733
chu 	楚	c=1 d=1.1345e-14 t=47733
chu 	處	c=1 d=5.61825e-12 t=47733
chu 	除	c=4 d=0.000699601 t=47733
chu bu 	初步	c=4 d=1.25722e-32 t=47733
chu chai 	出差	c=1 d=2.01232e-21 t=47733
chu chu 	出處	c=1 d=2.25512e-67 t=47733
chu chu 	楚楚	c=1 d=7.46157e-56 t=47733
chu fa 	觸發	c=5 d=0.13549 t=47733
chu fang 	廚房	c=1 d=3.38074e-07 t=47733
chu kong 	觸控	c=2 d=9.64917e-22 t=47733
chu lai 	出來	c=40 d=0.283654 t=47733
chu lai de 	出來的	c=2 d=0.307279 t=47733
chu le 	除了	c=7 d=1.23196e-13 t=47733
chu li 	處理	c=62 d=1.65904 t=47733
chu li le 	處理了	c=1 d=1.23448e-37 t=47733
chu li zhong 	處理中	c=1 d=1.35101e-10 t=47733
chu lia 	出倆	c=1 d=3.1554e-19 t=47733
chu men 	出門	c=2 d=3.01072e-55 t=47733
chu mo ban 	觸摸板	c=7 d=5.17203e-09 t=47733
chu nv 	處女	c=1 d=2.00501e-37 t=47733
chu qu 	出去	c=7 d=0.00410726 t=47733
chu qu wan 	出去玩	c=1 d=1.77188e-24 t=47733
chu shen 	初審	c=1 d=2.0948e-23 t=47733
chu shi 	初始	c=7 d=1.22298e-07 t=47733
chu shi hua 	初始化	c=7 d=5.62e-19 t=47733
chu xian 	出現	c=13 d=0.0280666 t=47733
chu zhou 	滁州	c=3 d=5.90976e-20 t=47733
chu zi 	廚子	c=1 d=3.65959e-57 t=47733
chu zu 	出租	c=3 d=1.09554e-33 t=47733
chua li 	欻李	c=1 d=1.31171e-45 t=47733
chuan 	串	c=12 d=7.83746e-09 t=47733
chuan 	傳	c=46 d=0.422358 t=47733
chuan 	川	c=8 d=0.0160829 t=47733
chuan 	穿	c=4 d=8.97094e-36 t=47733
chuan bu liao 	穿不了	c=1 d=4.99313e-36 t=47733
chuan bu xia 	穿不下	c=1 d=1.04849e-57 t=47733
chuan de 	穿的	c=0 d=1.08584e-58 t=47733
chuan de xia 	穿的下	c=1 d=1.09128e-57 t=47733
chuan jian 	船艦	c=2 d=3.91493e-27 t=47733
chuan kou 	川口	c=1 d=1.2207e-52 t=47733
chuan le 	穿了	c=1 d=1.03806e-57 t=47733
chuan sha 	川沙	c=9 d=0.615697 t=47733
chuan shou 	傳授	c=5 d=1.11572e-10 t=47733
chuan shuo 	傳說	c=5 d=1.88926e-52 t=47733
chuan tou 	穿透	c=3 d=2.09825e-28 t=47733
chuan xing 	串行	c=1 d=0.000889368 t=47733
chuan yi fu 	穿衣服	c=1 d=1.75449e-55 t=47733
chuang 	牀	c=14 d=5.00622e-08 t=47733
chuang 	窗	c=1 d=1.23915e-52 t=47733
chuang dian 	牀墊	c=2 d=1.54949e-56 t=47733
chuang jian 	創建	c=5 d=3.49567e-10 t=47733
chuang jian xiang mu 	創建項目	c=1 d=2.14995e-64 t=47733
chuang kou 	窗口	c=34 d=0.307218 t=47733
chuang shang 	牀上	c=1 d=4.00627e-63 t=47733
chuang shou 	創收	c=36 d=1.27694 t=47733
chuang tou 	牀頭	c=1 d=4.02635e-63 t=47733
chui 	吹	c=1 d=1.74129e-25 t=47733
chun 	春	c=27 d=0.187154 t=47733
chun 	純	c=6 d=1.47423e-07 t=47733
chun 	醇	c=1 d=8.19149e-07 t=47733
chun jie 	春節	c=2 d=2.70155e-35 t=47733
chun jing 	純淨	c=2 d=1.10954e-17 t=47733
chun yin yue 	春音樂	c=1 d=3.9236e-53 t=47733
chun you 	春遊	c=1 d=2.13748e-25 t=47733
chun zong 	春總	c=2 d=1.34734e-17 t=47733
chuo 	戳	c=1 d=4.72416e-61 t=47733
ci 	次	c=17 d=0.201897 t=47733
ci 	此	c=6 d=6.9323e-14 t=47733
ci 	詞	c=1 d=3.91093e-15 t=47733
ci a ji 	次阿继	c=1 d=1.29178e-12 t=47733
ci ba 	詞霸	c=2 d=1.2937e-20 t=47733
ci chu 	此處	c=1 d=1.76425e-32 t=47733
ci dian 	詞典	c=10 d=1.62921e-07 t=47733
ci hui 	慈惠	c=5 d=2.49973e-20 t=47733
ci min 	慈憫	c=1 d=6.08392e-37 t=47733
ci ming 	慈銘	c=66 d=0.0623495 t=47733
ci pan 	磁盤	c=2 d=2.86895e-17 t=47733
ci pan ni 	磁盤你	c=1 d=4.60988e-67 t=47733
ci shi 	此時	c=1 d=1.41584e-32 t=47733
ci shu 	次數	c=1 d=1.42294e-32 t=47733
ci xiang 	慈祥	c=6 d=1.10326e-30 t=47733
ci yao 	次要	c=1 d=1.34057e-07 t=47733
cong 	從	c=28 d=0.0125883 t=47733
cong 	聰	c=52 d=0.0827472 t=47733
cong ci 	從此	c=1 d=7.36222e-16 t=47733
cong jin tian 	從今天	c=1 d=8.73093e-22 t=47733
cong min 	聰敏	c=43 d=0.0103456 t=47733
cong ming 	聰明	c=2 d=0.0300468 t=47733
cong xian zai 	從現在	c=3 d=9.39601e-31 t=47733
cong xiao 	從小	c=1 d=9.33157e-40 t=47733
cou 	湊	c=4 d=2.11432e-30 t=47733
css 	CSS	c=1 d=3.59518e-54 t=47733
cu 	粗	c=1 d=1.16022e-13 t=47733
cu lai 	粗来	c=0 d=2.92582e-43 t=47733
cu xi 	粗細	c=1 d=9.42185e-65 t=47733
cuan 	竄	c=0 d=2.53262e-51 t=47733
cui 	催	c=1 d=7.65877e-10 t=47733
cui 	崔	c=4 d=1.94073e-36 t=47733
cui 	翠	c=3 d=8.58859e-11 t=47733
cun 	存	c=10 d=2.16124e-08 t=47733
cun 	寸	c=5 d=2.7062e-22 t=47733
cun 	村	c=4 d=0.0761538 t=47733
cun bu 	存不	c=1 d=5.95692e-45 t=47733
cun bu xia 	存不下	c=2 d=1.21153e-43 t=47733
cun chu 	存儲	c=5 d=2.64655e-07 t=47733
cun cun chu 	寸存儲	c=1 d=2.495e-21 t=47733
cun gu 	村姑	c=2 d=5.1916e-24 t=47733
cun xia lai 	村下來	c=2 d=2.93498e-20 t=47733
cun zai 	存在	c=19 d=0.196912 t=47733
cuo 	搓	c=1 d=3.47707e-14 t=47733
cuo 	錯	c=14 d=1.95978e-19 t=47733
cuo de 	錯的	c=1 d=3.46987e-19 t=47733
cuo jue 	錯覺	c=1 d=2.77839e-22 t=47733
cuo le 	錯了	c=8 d=0.160584 t=47733
cuo lv 	錯率	c=1 d=6.32897e-31 t=47733
cuo wo lai 	錯我來	c=1 d=2.68237e-20 t=47733
cuo wu 	錯誤	c=30 d=6.007e-05 t=47733
cuo wu lv 	錯誤率	c=3 d=2.64199e-18 t=47733
cuo wu o 	錯誤哦	c=1 d=3.98167e-20 t=47733
da 	大	c=36 d=0.571776 t=47733
da 	打	c=30 d=0.000773021 t=47733
da 	達	c=1 d=4.98464e-16 t=47733
da an 	答案	c=10 d=0.0107266 t=47733
da bao 	打包	c=3 d=1.69541e-05 t=47733
da bo 	大伯	c=4 d=1.16911e-41 t=47733
da bu fen 	大部分	c=1 d=1.75151e-35 t=47733
da bu kai 	打不開	c=11 d=0.0523397 t=47733
da cuo 	打錯	c=0 d=1.38441e-63 t=47733
da cuo le 	打錯了	c=1 d=1.39135e-62 t=47733
da dao 	達到	c=2 d=1.79927e-28 t=47733
da duo shu 	大多數	c=1 d=6.64215e-11 t=47733
da fen qi 	達芬奇	c=1 d=2.11147e-28 t=47733
da gai 	大概	c=1 d=1.01788e-32 t=47733
da ge 	打個	c=3 d=2.21337e-21 t=47733
da guo qu 	打過去	c=1 d=1.38371e-56 t=47733
da jia 	大家	c=4 d=0.0856415 t=47733
da jia jie she 	打家劫舍	c=6 d=0.0137049 t=47733
da jian 	搭建	c=8 d=4.97093e-13 t=47733
da jian kang 	大健康	c=1 d=3.8236e-14 t=47733
da jian kang 	打健康	c=1 d=4.57441e-35 t=47733
da kai 	打開	c=46 d=3.75567e-09 t=47733
da lao 	大佬	c=5 d=1.53578e-09 t=47733
da li 	大里	c=1 d=5.46615e-42 t=47733
da li hui 	打例會	c=1 d=4.96738e-34 t=47733
da liang 	大量	c=2 d=1.03435e-15 t=47733
da lu 	大陸	c=1 d=1.42812e-16 t=47733
da ma 	大媽	c=1 d=3.74203e-25 t=47733
da men 	大門	c=1 d=0.0776922 t=47733
da men kou 	大門口	c=5 d=1.11074e-54 t=47733
da niu 	大牛	c=1 d=2.12422e-40 t=47733
da pan shang 	大盤商	c=0 d=7.60348e-14 t=47733
da pan shang er vim ibeacon 	大盤商二VimiBeacon	c=1 d=7.64159e-13 t=47733
da pei 	大賠	c=1 d=8.21828e-16 t=47733
da pei 	搭配	c=1 d=8.25948e-16 t=47733
da peng 	大棚	c=1 d=1.83975e-25 t=47733
da pi liang 	大批量	c=1 d=5.72748e-62 t=47733
da sao 	打掃	c=1 d=7.72496e-23 t=47733
da shi dai 	大時代	c=0 d=7.50049e-30 t=47733
da shu ju 	大数据	c=1 d=9.33188e-11 t=47733
da suan 	打算	c=1 d=6.92994e-10 t=47733
da ti 	大體	c=1 d=3.35509e-35 t=47733
da tong 	大同	c=2 d=3.70978e-32 t=47733
da wan 	打完	c=3 d=1.60569e-18 t=47733
da xiao 	大小	c=12 d=1.56775e-07 t=47733
da xiao 	大笑	c=2 d=0.00016826 t=47733
da xiao xie 	大小寫	c=1 d=4.72191e-26 t=47733
da xie 	大寫	c=6 d=1.82336e-08 t=47733
da xue 	大學	c=9 d=3.34698e-26 t=47733
da xue 	大雪	c=1 d=1.04415e-67 t=47733
da yi 	答疑	c=2 d=0.000592097 t=47733
da yi ma 	大姨媽	c=2 d=6.44653e-34 t=47733
da yi xia 	打一下	c=1 d=1.24003e-31 t=47733
da yin 	打印	c=14 d=3.9136e-23 t=47733
da yin chu 	打印出	c=1 d=1.69064e-60 t=47733
da yin ji 	打印機	c=2 d=3.51812e-05 t=47733
da ying 	答應	c=2 d=1.35138e-55 t=47733
da yu 	大於	c=6 d=0.024679 t=47733
da yu xiao yu 	大於小於	c=1 d=1.72034e-59 t=47733
da yue 	大約	c=7 d=0.000754089 t=47733
da zao 	打造	c=8 d=3.6515e-31 t=47733
da zhong 	大衆	c=1 d=6.64059e-67 t=47733
da zi 	打字	c=1 d=1.58596e-14 t=47733
dai 	代	c=8 d=0.00474815 t=47733
dai 	呆	c=1 d=4.06557e-30 t=47733
dai 	帶	c=12 d=2.80345e-10 t=47733
dai 	待	c=6 d=0.000277414 t=47733
dai bai 	戴白	c=1 d=9.66592e-13 t=47733
dai biao 	代表	c=6 d=0.0122773 t=47733
dai dan 	待旦	c=1 d=1.1949e-36 t=47733
dai dan wei 	帶單位	c=1 d=1.22515e-36 t=47733
dai dao 	帶到	c=2 d=4.9065e-26 t=47733
dai ding 	待定	c=1 d=1.21904e-36 t=47733
dai ge 	帶個	c=1 d=1.98783e-24 t=47733
dai gou 	代購	c=2 d=1.06252e-28 t=47733
dai hui jia 	帶回家	c=1 d=9.33346e-13 t=47733
dai kai 	代開	c=1 d=4.62683e-22 t=47733
dai li 	代理	c=9 d=0.263158 t=47733
dai ma 	代碼	c=47 d=0.105928 t=47733
dai mai 	代脈	c=2 d=6.47965e-13 t=47733
dai shang qu 	帶上去	c=1 d=2.45109e-18 t=47733
dai ti 	代替	c=2 d=2.90627e-22 t=47733
dai xia 	帶下	c=1 d=9.99935e-59 t=47733
dai xie 	代謝	c=1 d=3.58297e-14 t=47733
dan 	丹	c=2 d=1.22331e-40 t=47733
dan 	單	c=9 d=0.387186 t=47733
dan 	膽	c=2 d=2.08074e-32 t=47733
dan bai 	蛋白	c=2 d=1.47637e-46 t=47733
dan che 	單車	c=1 d=4.82206e-67 t=47733
dan ci 	單詞	c=3 d=1.62164e-11 t=47733
dan dan 	淡淡	c=1 d=2.37493e-29 t=47733
dan dong 	丹東	c=2 d=6.93864e-17 t=47733
dan du 	單獨	c=2 d=1.96771e-22 t=47733
dan ge 	單個	c=5 d=9.01398e-15 t=47733
dan ji 	單擊	c=2 d=0.000596298 t=47733
dan nang 	膽囊	c=1 d=1.04312e-26 t=47733
dan shi 	但是	c=6 d=7.69454e-06 t=47733
dan wei 	單位	c=25 d=0.000788798 t=47733
dan yuan 	單元	c=1 d=3.64529e-11 t=47733
dan zi 	單子	c=1 d=4.65477e-34 t=47733
dang 	當	c=7 d=0.0303487 t=47733
dang an 	檔案	c=3 d=5.62876e-25 t=47733
dang ban 	擋板	c=1 d=3.78801e-51 t=47733
dang chu 	當初	c=1 d=2.14593e-42 t=47733
dang dang 	噹噹	c=1 d=4.83732e-16 t=47733
dang mian 	當面	c=1 d=4.09499e-56 t=47733
dang qi 	當期	c=0 d=8.78039e-60 t=47733
dang qi na 	當期拿	c=1 d=8.8244e-59 t=47733
dang qian 	當前	c=10 d=0.0112206 t=47733
dang shi 	當時	c=11 d=0.00680566 t=47733
dang tian 	當天	c=2 d=3.4746e-35 t=47733
dao 	到	c=195 d=1.84194 t=47733
dao 	道	c=3 d=9.75974e-09 t=47733
dao bao gao 	到報告	c=1 d=1.00048e-35 t=47733
dao chu 	到處	c=1 d=2.21859e-22 t=47733
dao chu 	導出	c=9 d=0.017163 t=47733
dao da 	到達	c=1 d=1.57666e-33 t=47733
dao di 	到底	c=2 d=0.0137736 t=47733
dao hang 	導航	c=2 d=2.39098e-20 t=47733
dao hang yi xia 	導航一下	c=1 d=4.1014e-45 t=47733
dao jia 	到家	c=2 d=7.34974e-54 t=47733
dao le 	到了	c=8 d=0.000771342 t=47733
dao mu qian 	到目前	c=1 d=3.16401e-51 t=47733
dao qi 	到期	c=3 d=1.90728e-08 t=47733
dao ru 	導入	c=14 d=1.20939e-08 t=47733
dao shi 	倒是	c=1 d=9.12784e-45 t=47733
dao shi hou 	到時候	c=6 d=1.58203e-11 t=47733
dao shu 	倒數	c=2 d=1.03541e-27 t=47733
dao tou lai 	到頭來	c=1 d=4.88594e-16 t=47733
dao zhi 	導致	c=11 d=0.00329615 t=47733
dao zui hou 	到最後	c=1 d=6.68774e-62 t=47733
de 	地	c=1 d=6.17586e-37 t=47733
de 	得	c=12 d=0.0368832 t=47733
de 	德	c=8 d=0.703768 t=47733
de 	的	c=1741 d=5.38077 t=47733
de dong xi 	的東西	c=1 d=4.48779e-16 t=47733
de le 	得了	c=2 d=5.9927e-28 t=47733
de le ba 	得了吧	c=1 d=1.512e-11 t=47733
de ma 	的嗎	c=2 d=2.46757e-38 t=47733
de vim 	的Vim	c=2 d=2.30082e-09 t=47733
de zhou 	德州	c=2 d=3.34995e-17 t=47733
dei 	得	c=21 d=6.25353e-05 t=47733
dei deng 	得等	c=1 d=1.78659e-33 t=47733
dei qu 	得去	c=1 d=7.17655e-39 t=47733
dei yue 	得約	c=1 d=7.02726e-27 t=47733
deng 	燈	c=6 d=8.82289e-08 t=47733
deng 	登	c=1 d=2.97054e-44 t=47733
deng 	等	c=31 d=0.178653 t=47733
deng bu shang 	等不上	c=2 d=8.97971e-29 t=47733
deng deng 	等等	c=1 d=4.31403e-22 t=47733
deng ji 	登記	c=2 d=0.0194482 t=47733
deng lu 	登錄	c=13 d=0.354209 t=47733
deng ni 	等你	c=1 d=4.58952e-15 t=47733
deng ni lai 	等你来	c=1 d=8.54585e-64 t=47733
deng ta 	等他	c=1 d=0.00543443 t=47733
deng wo 	等我	c=3 d=0.00022271 t=47733
deng yi xia 	等一下	c=6 d=1.1396e-08 t=47733
deng yi xia a 	等一下啊	c=1 d=1.03021e-56 t=47733
deng yu 	等於	c=3 d=0.0248027 t=47733
di 	低	c=6 d=2.80349e-23 t=47733
di 	地	c=1 d=6.30062e-37 t=47733
di 	底	c=8 d=1.24255e-08 t=47733
di 	第	c=21 d=0.970446 t=47733
di ba 	第八	c=1 d=5.11676e-59 t=47733
di bu 	底部	c=1 d=4.99483e-40 t=47733
di ceng 	底層	c=1 d=1.5925e-33 t=47733
di er 	第二	c=11 d=1.12264e-08 t=47733
di er ge 	第二個	c=10 d=0.0126512 t=47733
di fa 	底閥	c=1 d=3.27682e-22 t=47733
di fang 	地方	c=10 d=0.0131675 t=47733
di gui 	遞歸	c=7 d=0.000306374 t=47733
di liao 	底料	c=1 d=1.15282e-26 t=47733
di mi du 	低密度	c=1 d=5.10996e-14 t=47733
di pian 	底片	c=1 d=2.57667e-47 t=47733
di qu 	地區	c=2 d=1.43528e-16 t=47733
di san 	第三	c=4 d=1.20736e-11 t=47733
di shang 	地上	c=1 d=4.21168e-63 t=47733
di si 	第四	c=8 d=0.000138785 t=47733
di tie 	地鐵	c=5 d=4.28128e-15 t=47733
di tu 	地圖	c=13 d=0.707295 t=47733
di wu 	第五	c=1 d=1.26113e-53 t=47733
